pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag
DUB|P09936|P50991,DUB|P09936,DUB,P09936,P50991,UCHL1,CCT4,UCH,0,neg2x_initial_degree_matched,,UCHL1,CCT4,CCT4|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;cytoskeleton,cytoplasm,True,True,True
DUB|P09936|O43353,DUB|P09936,DUB,P09936,O43353,UCHL1,RIPK2,UCH,0,neg2x_initial_degree_matched,,UCHL1,RIPK2,RIPK2|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;endoplasmic_reticulum;membrane;plasma_membrane,cytoplasm;endoplasmic_reticulum;membrane,True,True,True
DUB|P09936|P51955,DUB|P09936,DUB,P09936,P51955,UCHL1,NEK2,UCH,0,neg2x_initial_degree_matched,,UCHL1,NEK2,NEK2|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;cytoskeleton;nucleus,cytoplasm,True,True,True
DUB|P09936|Q14527,DUB|P09936,DUB,P09936,Q14527,UCHL1,HLTF,UCH,0,neg2x_initial_degree_matched,,UCHL1,HLTF,HLTF|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|P09936|P18084,DUB|P09936,DUB,P09936,P18084,UCHL1,ITGB5,UCH,0,neg2x_initial_degree_matched,,UCHL1,ITGB5,ITGB5|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,membrane;plasma_membrane,membrane,True,True,True
DUB|P09936|Q9BXW9,DUB|P09936,DUB,P09936,Q9BXW9,UCHL1,FANCD2,UCH,0,neg2x_initial_degree_matched,,UCHL1,FANCD2,FANCD2|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|P09936|P20248,DUB|P09936,DUB,P09936,P20248,UCHL1,CCNA2,UCH,0,neg2x_initial_degree_matched,,UCHL1,CCNA2,CCNA2|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|P09936|Q01167,DUB|P09936,DUB,P09936,Q01167,UCHL1,FOXK2,UCH,0,neg2x_initial_degree_matched,,UCHL1,FOXK2,FOXK2|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|P09936|Q03518,DUB|P09936,DUB,P09936,Q03518,UCHL1,TAP1,UCH,0,neg2x_initial_degree_matched,,UCHL1,TAP1,TAP1|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,endoplasmic_reticulum;membrane,endoplasmic_reticulum;membrane,True,True,True
DUB|P09936|O14965,DUB|P09936,DUB,P09936,O14965,UCHL1,AURKA,UCH,0,neg2x_initial_degree_matched,,UCHL1,AURKA,AURKA|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;membrane,True,True,True
DUB|P09936|P04049,DUB|P09936,DUB,P09936,P04049,UCHL1,RAF1,UCH,0,neg2x_initial_degree_matched,,UCHL1,RAF1,RAF1|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;membrane;mitochondrion;nucleus;plasma_membrane,cytoplasm;membrane;mitochondrion,True,True,True
DUB|P09936|P04234,DUB|P09936,DUB,P09936,P04234,UCHL1,CD3D,UCH,0,neg2x_initial_degree_matched,,UCHL1,CD3D,CD3D|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,membrane;plasma_membrane,membrane,True,True,True
DUB|P09936|P01130,DUB|P09936,DUB,P09936,P01130,UCHL1,LDLR,UCH,0,neg2x_initial_degree_matched,,UCHL1,LDLR,LDLR|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,endosome;golgi;lysosome;membrane;plasma_membrane,membrane,True,True,True
DUB|P09936|Q9BYX4,DUB|P09936,DUB,P09936,Q9BYX4,UCHL1,IFIH1,UCH,0,neg2x_initial_degree_matched,,UCHL1,IFIH1,IFIH1|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;mitochondrion;nucleus,cytoplasm;mitochondrion,True,True,True
DUB|P09936|P62249,DUB|P09936,DUB,P09936,P62249,UCHL1,RPS16,UCH,0,neg2x_initial_degree_matched,,UCHL1,RPS16,RPS16|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|P12956|O43541,DUB|P12956,DUB,P12956,O43541,XRCC6,SMAD6,Other,0,neg2x_initial_degree_matched,,XRCC6,SMAD6,SMAD6|XRCC6,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|P12956|Q16526,DUB|P12956,DUB,P12956,Q16526,XRCC6,CRY1,Other,0,neg2x_initial_degree_matched,,XRCC6,CRY1,CRY1|XRCC6,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P15374|Q96PU5,DUB|P15374,DUB,P15374,Q96PU5,UCHL3,NEDD4L,UCH,0,neg2x_initial_degree_matched,,UCHL3,NEDD4L,NEDD4L|UCHL3,False,cytoplasm,cytoplasm;endosome;golgi,cytoplasm,True,True,True
DUB|P15374|P19838,DUB|P15374,DUB,P15374,P19838,UCHL3,NFKB1,UCH,0,neg2x_initial_degree_matched,,UCHL3,NFKB1,NFKB1|UCHL3,False,cytoplasm,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|P21580|P51449,DUB|P21580,DUB,P21580,P51449,TNFAIP3,RORC,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,RORC,RORC|TNFAIP3,False,cytoplasm;lysosome;nucleus,nucleus,nucleus,True,True,True
DUB|P21580|Q01844,DUB|P21580,DUB,P21580,Q01844,TNFAIP3,EWSR1,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,EWSR1,EWSR1|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
DUB|P21580|Q9UBN7,DUB|P21580,DUB,P21580,Q9UBN7,TNFAIP3,HDAC6,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,HDAC6,HDAC6|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|P21580|O00327,DUB|P21580,DUB,P21580,O00327,TNFAIP3,ARNTL,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,ARNTL,ARNTL|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P21580|Q05195,DUB|P21580,DUB,P21580,Q05195,TNFAIP3,MXD1,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,MXD1,MXD1|TNFAIP3,False,cytoplasm;lysosome;nucleus,nucleus,nucleus,True,True,True
DUB|P21580|O15151,DUB|P21580,DUB,P21580,O15151,TNFAIP3,MDM4,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,MDM4,MDM4|TNFAIP3,False,cytoplasm;lysosome;nucleus,nucleus,nucleus,True,True,True
DUB|P21580|Q14653,DUB|P21580,DUB,P21580,Q14653,TNFAIP3,IRF3,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,IRF3,IRF3|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
DUB|P21580|P25054,DUB|P21580,DUB,P21580,P25054,TNFAIP3,APC,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,APC,APC|TNFAIP3,False,cytoplasm;lysosome;nucleus,cell_junction;cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|P21580|Q13887,DUB|P21580,DUB,P21580,Q13887,TNFAIP3,KLF5,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,KLF5,KLF5|TNFAIP3,False,cytoplasm;lysosome;nucleus,nucleus,nucleus,True,True,True
DUB|P21580|Q7LBR1,DUB|P21580,DUB,P21580,Q7LBR1,TNFAIP3,CHMP1B,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,CHMP1B,CHMP1B|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;endosome;membrane,cytoplasm,True,True,True
DUB|P21580|Q9NRC8,DUB|P21580,DUB,P21580,Q9NRC8,TNFAIP3,SIRT7,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,SIRT7,SIRT7|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
DUB|P21580|O14640,DUB|P21580,DUB,P21580,O14640,TNFAIP3,DVL1,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,DVL1,DVL1|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;membrane;plasma_membrane;vesicle,cytoplasm,True,True,True
DUB|P21580|P49327,DUB|P21580,DUB,P21580,P49327,TNFAIP3,FASN,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,FASN,FASN|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|P21580|Q9HAW4,DUB|P21580,DUB,P21580,Q9HAW4,TNFAIP3,CLSPN,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,CLSPN,CLSPN|TNFAIP3,False,cytoplasm;lysosome;nucleus,nucleus,nucleus,True,True,True
DUB|P21580|Q9NRM7,DUB|P21580,DUB,P21580,Q9NRM7,TNFAIP3,LATS2,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,LATS2,LATS2|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|P21580|P35813,DUB|P21580,DUB,P21580,P35813,TNFAIP3,PPM1A,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,PPM1A,PPM1A|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
DUB|P21580|A5PKW4,DUB|P21580,DUB,P21580,A5PKW4,TNFAIP3,PSD,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,PSD,PSD|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|P21580|Q9UPN3,DUB|P21580,DUB,P21580,Q9UPN3,TNFAIP3,MACF1,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,MACF1,MACF1|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;cytoskeleton;golgi;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|P21580|Q86YT6,DUB|P21580,DUB,P21580,Q86YT6,TNFAIP3,MIB1,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,MIB1,MIB1|TNFAIP3,False,cytoplasm;lysosome;nucleus,cytoplasm;cytoskeleton;membrane;mitochondrion;plasma_membrane,cytoplasm,True,True,True
DUB|P21580|Q8IXJ9,DUB|P21580,DUB,P21580,Q8IXJ9,TNFAIP3,ASXL1,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,ASXL1,ASXL1|TNFAIP3,False,cytoplasm;lysosome;nucleus,nucleus,nucleus,True,True,True
DUB|P35125|Q96PU5,DUB|P35125,DUB,P35125,Q96PU5,USP6,NEDD4L,USP,0,neg2x_initial_degree_matched,,USP6,NEDD4L,NEDD4L|USP6,False,cytoplasm;cytoskeleton;endosome;membrane;plasma_membrane,cytoplasm;endosome;golgi,cytoplasm;endosome,True,True,True
DUB|P35125|P53396,DUB|P35125,DUB,P35125,P53396,USP6,ACLY,USP,0,neg2x_initial_degree_matched,,USP6,ACLY,ACLY|USP6,False,cytoplasm;cytoskeleton;endosome;membrane;plasma_membrane,cytoplasm,cytoplasm,True,True,True
DUB|P35125|Q9BXW4,DUB|P35125,DUB,P35125,Q9BXW4,USP6,MAP1LC3C,USP,0,neg2x_initial_degree_matched,,USP6,MAP1LC3C,MAP1LC3C|USP6,False,cytoplasm;cytoskeleton;endosome;membrane;plasma_membrane,cytoplasm;cytoskeleton;membrane;vesicle,cytoplasm;cytoskeleton;membrane,True,True,True
DUB|P35125|Q9NVV4,DUB|P35125,DUB,P35125,Q9NVV4,USP6,MTPAP,USP,0,neg2x_initial_degree_matched,,USP6,MTPAP,MTPAP|USP6,False,cytoplasm;cytoskeleton;endosome;membrane;plasma_membrane,cytoplasm;mitochondrion,cytoplasm,True,True,True
DUB|P35125|Q13137,DUB|P35125,DUB,P35125,Q13137,USP6,CALCOCO2,USP,0,neg2x_initial_degree_matched,,USP6,CALCOCO2,CALCOCO2|USP6,False,cytoplasm;cytoskeleton;endosome;membrane;plasma_membrane,cytoplasm;cytoskeleton;membrane;nucleus;vesicle,cytoplasm;cytoskeleton;membrane,True,True,True
DUB|P35125|O43318,DUB|P35125,DUB,P35125,O43318,USP6,MAP3K7,USP,0,neg2x_initial_degree_matched,,USP6,MAP3K7,MAP3K7|USP6,False,cytoplasm;cytoskeleton;endosome;membrane;plasma_membrane,cytoplasm;membrane;plasma_membrane,cytoplasm;membrane;plasma_membrane,True,True,True
DUB|P40818|O15287,DUB|P40818,DUB,P40818,O15287,USP8,FANCG,USP,0,neg2x_initial_degree_matched,,USP8,FANCG,FANCG|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|Q8N884,DUB|P40818,DUB,P40818,Q8N884,USP8,CGAS,USP,0,neg2x_initial_degree_matched,,USP8,CGAS,CGAS|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;membrane;nucleus;plasma_membrane,True,True,True
DUB|P40818|P06733,DUB|P40818,DUB,P40818,P06733,USP8,ENO1,USP,0,neg2x_initial_degree_matched,,USP8,ENO1,ENO1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;membrane;nucleus;plasma_membrane,True,True,True
DUB|P40818|O43474,DUB|P40818,DUB,P40818,O43474,USP8,KLF4,USP,0,neg2x_initial_degree_matched,,USP8,KLF4,KLF4|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|Q05586,DUB|P40818,DUB,P40818,Q05586,USP8,GRIN1,USP,0,neg2x_initial_degree_matched,,USP8,GRIN1,GRIN1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,endoplasmic_reticulum;membrane;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|P40818|Q9Y4L5,DUB|P40818,DUB,P40818,Q9Y4L5,USP8,RNF115,USP,0,neg2x_initial_degree_matched,,USP8,RNF115,RNF115|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;endoplasmic_reticulum;golgi;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|Q02535,DUB|P40818,DUB,P40818,Q02535,USP8,ID3,USP,0,neg2x_initial_degree_matched,,USP8,ID3,ID3|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|O43353,DUB|P40818,DUB,P40818,O43353,USP8,RIPK2,USP,0,neg2x_initial_degree_matched,,USP8,RIPK2,RIPK2|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;endoplasmic_reticulum;membrane;plasma_membrane,cytoplasm;membrane;plasma_membrane,True,True,True
DUB|P40818|P0C0S5,DUB|P40818,DUB,P40818,P0C0S5,USP8,H2AFZ,USP,0,neg2x_initial_degree_matched,,USP8,H2AFZ,H2AFZ|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|P15407,DUB|P40818,DUB,P40818,P15407,USP8,FOSL1,USP,0,neg2x_initial_degree_matched,,USP8,FOSL1,FOSL1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|Q96PU5,DUB|P40818,DUB,P40818,Q96PU5,USP8,NEDD4L,USP,0,neg2x_initial_degree_matched,,USP8,NEDD4L,NEDD4L|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;endosome;golgi,cytoplasm;endosome,True,True,True
DUB|P40818|Q9UPN3,DUB|P40818,DUB,P40818,Q9UPN3,USP8,MACF1,USP,0,neg2x_initial_degree_matched,,USP8,MACF1,MACF1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;cytoskeleton;golgi;membrane;plasma_membrane,cytoplasm;membrane;plasma_membrane,True,True,True
DUB|P40818|O15315,DUB|P40818,DUB,P40818,O15315,USP8,RAD51B,USP,0,neg2x_initial_degree_matched,,USP8,RAD51B,RAD51B|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|O60674,DUB|P40818,DUB,P40818,O60674,USP8,JAK2,USP,0,neg2x_initial_degree_matched,,USP8,JAK2,JAK2|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;membrane;nucleus,cytoplasm;membrane;nucleus,True,True,True
DUB|P40818|Q14457,DUB|P40818,DUB,P40818,Q14457,USP8,BECN1,USP,0,neg2x_initial_degree_matched,,USP8,BECN1,BECN1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;endoplasmic_reticulum;endosome;golgi;membrane;mitochondrion;nucleus;vesicle,cytoplasm;endosome;membrane;nucleus,True,True,True
DUB|P40818|P48764,DUB|P40818,DUB,P40818,P48764,USP8,SLC9A3,USP,0,neg2x_initial_degree_matched,,USP8,SLC9A3,SLC9A3|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,endosome;membrane;plasma_membrane,endosome;membrane;plasma_membrane,True,True,True
DUB|P40818|O75385,DUB|P40818,DUB,P40818,O75385,USP8,ULK1,USP,0,neg2x_initial_degree_matched,,USP8,ULK1,ULK1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;membrane,cytoplasm;membrane,True,True,True
DUB|P40818|P32121,DUB|P40818,DUB,P40818,P32121,USP8,ARRB2,USP,0,neg2x_initial_degree_matched,,USP8,ARRB2,ARRB2|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;membrane;nucleus;plasma_membrane;vesicle,cytoplasm;membrane;nucleus;plasma_membrane,True,True,True
DUB|P40818|Q9NYV9,DUB|P40818,DUB,P40818,Q9NYV9,USP8,TAS2R13,USP,0,neg2x_initial_degree_matched,,USP8,TAS2R13,TAS2R13|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,membrane,membrane,True,True,True
DUB|P40818|Q6R327,DUB|P40818,DUB,P40818,Q6R327,USP8,RICTOR,USP,0,neg2x_initial_degree_matched,,USP8,RICTOR,RICTOR|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,endoplasmic_reticulum;lysosome;membrane;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|P40818|Q04771,DUB|P40818,DUB,P40818,Q04771,USP8,ACVR1,USP,0,neg2x_initial_degree_matched,,USP8,ACVR1,ACVR1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,membrane,membrane,True,True,True
DUB|P40818|P23396,DUB|P40818,DUB,P40818,P23396,USP8,RPS3,USP,0,neg2x_initial_degree_matched,,USP8,RPS3,RPS3|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;cytoskeleton;membrane;mitochondrion;nucleus,cytoplasm;membrane;nucleus,True,True,True
DUB|P40818|P14618,DUB|P40818,DUB,P40818,P14618,USP8,PKM,USP,0,neg2x_initial_degree_matched,,USP8,PKM,PKM|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|Q9UMS4,DUB|P40818,DUB,P40818,Q9UMS4,USP8,PRPF19,USP,0,neg2x_initial_degree_matched,,USP8,PRPF19,PRPF19|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|Q13309,DUB|P40818,DUB,P40818,Q13309,USP8,SKP2,USP,0,neg2x_initial_degree_matched,,USP8,SKP2,SKP2|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|P18084,DUB|P40818,DUB,P40818,P18084,USP8,ITGB5,USP,0,neg2x_initial_degree_matched,,USP8,ITGB5,ITGB5|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,membrane;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|P40818|O95863,DUB|P40818,DUB,P40818,O95863,USP8,SNAI1,USP,0,neg2x_initial_degree_matched,,USP8,SNAI1,SNAI1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|Q8IVP5,DUB|P40818,DUB,P40818,Q8IVP5,USP8,FUNDC1,USP,0,neg2x_initial_degree_matched,,USP8,FUNDC1,FUNDC1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,membrane;mitochondrion,membrane,True,True,True
DUB|P40818|Q96AX9,DUB|P40818,DUB,P40818,Q96AX9,USP8,MIB2,USP,0,neg2x_initial_degree_matched,,USP8,MIB2,MIB2|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;endosome,cytoplasm;endosome,True,True,True
DUB|P40818|Q13131,DUB|P40818,DUB,P40818,Q13131,USP8,PRKAA1,USP,0,neg2x_initial_degree_matched,,USP8,PRKAA1,PRKAA1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|Q92905,DUB|P40818,DUB,P40818,Q92905,USP8,COPS5,USP,0,neg2x_initial_degree_matched,,USP8,COPS5,COPS5|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus;vesicle,cytoplasm;nucleus,True,True,True
DUB|P40818|Q9H211,DUB|P40818,DUB,P40818,Q9H211,USP8,CDT1,USP,0,neg2x_initial_degree_matched,,USP8,CDT1,CDT1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|P08670,DUB|P40818,DUB,P40818,P08670,USP8,VIM,USP,0,neg2x_initial_degree_matched,,USP8,VIM,USP8|VIM,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;cytoskeleton;membrane;nucleus;plasma_membrane,cytoplasm;membrane;nucleus;plasma_membrane,True,True,True
DUB|P40818|P51449,DUB|P40818,DUB,P40818,P51449,USP8,RORC,USP,0,neg2x_initial_degree_matched,,USP8,RORC,RORC|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|Q15750,DUB|P40818,DUB,P40818,Q15750,USP8,TAB1,USP,0,neg2x_initial_degree_matched,,USP8,TAB1,TAB1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;endoplasmic_reticulum;membrane,cytoplasm;membrane,True,True,True
DUB|P40818|O75461,DUB|P40818,DUB,P40818,O75461,USP8,E2F6,USP,0,neg2x_initial_degree_matched,,USP8,E2F6,E2F6|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|O60493,DUB|P40818,DUB,P40818,O60493,USP8,SNX3,USP,0,neg2x_initial_degree_matched,,USP8,SNX3,SNX3|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;endosome;vesicle,cytoplasm;endosome,True,True,True
DUB|P40818|Q15831,DUB|P40818,DUB,P40818,Q15831,USP8,STK11,USP,0,neg2x_initial_degree_matched,,USP8,STK11,STK11|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;membrane;mitochondrion;nucleus,cytoplasm;membrane;nucleus,True,True,True
DUB|P40818|Q9H8V3,DUB|P40818,DUB,P40818,Q9H8V3,USP8,ECT2,USP,0,neg2x_initial_degree_matched,,USP8,ECT2,ECT2|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cell_junction;cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|Q6N021,DUB|P40818,DUB,P40818,Q6N021,USP8,TET2,USP,0,neg2x_initial_degree_matched,,USP8,TET2,TET2|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|Q9UGP5,DUB|P40818,DUB,P40818,Q9UGP5,USP8,POLL,USP,0,neg2x_initial_degree_matched,,USP8,POLL,POLL|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|Q9UER7,DUB|P40818,DUB,P40818,Q9UER7,USP8,DAXX,USP,0,neg2x_initial_degree_matched,,USP8,DAXX,DAXX|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|P01106,DUB|P40818,DUB,P40818,P01106,USP8,MYC,USP,0,neg2x_initial_degree_matched,,USP8,MYC,MYC|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|P35568,DUB|P40818,DUB,P40818,P35568,USP8,IRS1,USP,0,neg2x_initial_degree_matched,,USP8,IRS1,IRS1|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|P25445,DUB|P40818,DUB,P40818,P25445,USP8,FAS,USP,0,neg2x_initial_degree_matched,,USP8,FAS,FAS|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,extracellular;membrane;plasma_membrane,membrane;plasma_membrane,True,True,True
DUB|P40818|Q14258,DUB|P40818,DUB,P40818,Q14258,USP8,TRIM25,USP,0,neg2x_initial_degree_matched,,USP8,TRIM25,TRIM25|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|O43395,DUB|P40818,DUB,P40818,O43395,USP8,PRPF3,USP,0,neg2x_initial_degree_matched,,USP8,PRPF3,PRPF3|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,nucleus,nucleus,True,True,True
DUB|P40818|Q9HC16,DUB|P40818,DUB,P40818,Q9HC16,USP8,APOBEC3G,USP,0,neg2x_initial_degree_matched,,USP8,APOBEC3G,APOBEC3G|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|P40818|Q13114,DUB|P40818,DUB,P40818,Q13114,USP8,TRAF3,USP,0,neg2x_initial_degree_matched,,USP8,TRAF3,TRAF3|USP8,False,cytoplasm;endosome;membrane;nucleus;plasma_membrane,cytoplasm;endosome;mitochondrion,cytoplasm;endosome,True,True,True
